,date,tvl
854,1608163200,13154887606.231579
855,1608249600,13732457750.698729
856,1608336000,13692656566.615456
857,1608422400,14078382995.366259
858,1608508800,13886714490.089365
859,1608595200,13381042187.084026
860,1608681600,13661723443.172646
861,1608768000,13628901204.418928
862,1608854400,13466300610.798168
863,1608940800,14142641673.7794
864,1609027200,14281875943.143442
865,1609113600,14414702040.682781
866,1609200000,15246702487.348608
867,1609286400,15277908552.685608
868,1609372800,14841746832.51661
869,1609459200,15203937853.939514
870,1609545600,15322953130.910627
871,1609632000,15636125276.070236
872,1609718400,17214561775.2984
873,1609804800,18072334442.42205
874,1609891200,19855625193.541622
875,1609977600,21335714758.552277
876,1610064000,21812189265.492844
877,1610150400,22405678391.115765
878,1610236800,22239331433.36026
879,1610323200,22568086321.093315
880,1610409600,20029382896.01813
881,1610496000,20361349172.37195
882,1610582400,21154992379.56282
883,1610668800,22221332398.92965
884,1610755200,21748017418.416836
885,1610841600,22527302043.12694
886,1610928000,22525001370.049553
887,1611014400,23074666944.86036
888,1611100800,24584788164.247158
889,1611187200,23529563350.474335
890,1611273600,21819114514.724422
891,1611360000,22738658248.811043
892,1611446400,23553282041.5026
893,1611532800,25398811635.44603
894,1611619200,25931279385.263145
895,1611705600,25451248379.35112
896,1611792000,24643186727.82443
897,1611878400,25947635114.707188
898,1611964800,27110604995.562565
899,1612051200,26942447444.367466
900,1612137600,27028388688.57486
901,1612224000,27428905835.916622
902,1612310400,28862334463.39678
903,1612396800,32372204127.711456
904,1612483200,33510229552.605362
905,1612569600,35639918612.96445
906,1612656000,35620146257.24005
907,1612742400,34877268813.031494
908,1612828800,37169526643.443596
909,1612915200,38921662929.304504
910,1613001600,40363925620.918785
911,1613088000,41398952756.40595
912,1613174400,42225601716.821556
913,1613260800,41544491715.36814
914,1613347200,42061644361.04228
915,1613433600,41553369082.53209
916,1613520000,42162053975.87462
917,1613606400,42962674692.516754
918,1613692800,44800553395.217606
919,1613779200,46231583871.11128
920,1613865600,48156985761.605034
921,1613952000,48500530100.054306
922,1614038400,45842944771.82327
923,1614124800,39547341988.43146
924,1614211200,43469378011.644714
925,1614297600,42710202423.20776
926,1614384000,40523321121.87177
927,1614470400,41027580878.513145
928,1614556800,39706123511.118225
929,1614643200,42997694586.52219
930,1614729600,43719838808.89162
931,1614816000,45873297266.75365
932,1614902400,45231297783.74735
933,1614988800,44264655739.587654
934,1615075200,45607213280.55097
935,1615161600,44416723244.891624
936,1615248000,45404317391.0245
937,1615334400,47889556363.332214
938,1615420800,48314079696.029945
939,1615507200,48906726264.330986
940,1615593600,50169600800.535416
941,1615680000,53091784335.12703
942,1615766400,53045658606.36079
943,1615852800,50765134170.71652
944,1615939200,51164924814.28665
945,1616025600,51852014620.3644
946,1616112000,52742415156.20747
947,1616198400,53755061692.49512
948,1616284800,55484628344.0725
949,1616371200,53469532357.25611
950,1616457600,53451923202.11544
951,1616544000,51389682191.262375
952,1616630400,51500904999.41468
953,1616716800,49280215015.230576
954,1616803200,51707894858.10972
955,1616889600,52541455162.43021
956,1616976000,53534844738.23992
957,1617062400,56206335100.53169
958,1617148800,58933373423.82748
959,1617235200,59134241386.9329
960,1617321600,61740512772.93898
961,1617408000,64597065319.46078
962,1617494400,70025664570.43875
963,1617580800,71440618451.01726
964,1617667200,74491777923.68217
965,1617753600,75371721492.13383
966,1617840000,70741826366.83617
967,1617926400,73080339882.6499
968,1618012800,75743622935.77808
969,1618099200,77574882875.50107
970,1618185600,77472920419.31174
971,1618272000,78782909243.17342
972,1618358400,82088534017.639
973,1618444800,86897231411.13466
974,1618531200,88880855321.21898
975,1618617600,88646520645.50618
976,1618704000,89372457241.95601
977,1618790400,81588401913.50519
978,1618876800,83325198809.17891
979,1618963200,83907920538.64565
980,1619049600,84761722985.23926
981,1619136000,87234802230.20496
982,1619222400,85156790911.41205
983,1619308800,84034562006.54608
984,1619395200,87609308035.86038
985,1619481600,95570018555.92088
986,1619568000,98866081960.43127
987,1619654400,101849903253.87856
988,1619740800,100819521577.52106
989,1619827200,102716893643.73509
990,1619913600,106685866480.036
991,1620000000,107895516569.92104
992,1620086400,113019270724.72585
993,1620172800,114566049463.37311
994,1620259200,115915280809.64592
995,1620345600,118026387241.40948
996,1620432000,118327667668.1495
997,1620518400,121202634964.20996
998,1620604800,122942156899.52411
999,1620691200,122726336720.58464
1000,1620777600,122703730127.86444
1001,1620864000,122532457760.02084
1002,1620950400,116397695171.95894
1003,1621036800,119834459921.54866
1004,1621123200,117016301004.41388
1005,1621209600,114836763202.2158
1006,1621296000,110877996225.46407
1007,1621382400,102424224849.19766
1008,1621468800,88265090910.05898
1009,1621555200,86748205316.19551
1010,1621641600,84034624144.39551
1011,1621728000,75873563596.47504
1012,1621814400,72582446780.47668
1013,1621900800,79957888613.8927
1014,1621987200,82340349680.67778
1015,1622073600,88184388573.09581
1016,1622160000,86241772128.0163
1017,1622246400,80406766726.03857
1018,1622332800,80821452591.8862
1019,1622419200,85025517549.02629
1020,1622505600,88163965986.19022
1021,1622592000,90377068342.66678
1022,1622678400,94739138991.61392
1023,1622764800,95914178878.70486
1024,1622851200,92659143737.98236
1025,1622937600,93697062557.15575
1026,1623024000,94201890911.15532
1027,1623110400,94124694265.41377
1028,1623196800,89803624156.51422
1029,1623283200,91392492046.41841
1030,1623369600,89489811046.39302
1031,1623456000,87417682155.55164
1032,1623542400,88118817351.75742
1033,1623628800,92499657885.987
1034,1623715200,95114456664.28928
1035,1623801600,93197444040.42204
1036,1623888000,90220176201.66885
1037,1623974400,88244670865.46672
1038,1624060800,86498653787.17776
1039,1624147200,85710784493.81493
1040,1624233600,80709296775.38127
1041,1624320000,74428722090.24115
1042,1624406400,74351658199.89967
1043,1624492800,77019996604.2806
1044,1624579200,77172818617.95445
1045,1624665600,74861976535.31248
1046,1624752000,75727357206.2053
1047,1624838400,77752334003.11525
1048,1624924800,80129678577.01547
1049,1625011200,82382386391.00146
1050,1625097600,82195286516.18463
1051,1625184000,81986489648.39444
1052,1625270400,82164106176.41211
1053,1625356800,84912282635.99011
1054,1625443200,86145631609.56206
1055,1625529600,85899996903.96759
1056,1625616000,89181473969.30742
1057,1625702400,89205449179.48524
1058,1625788800,87188238856.98154
1059,1625875200,86743957280.66486
1060,1625961600,87725771193.98117
1061,1626048000,87419498349.11066
1062,1626134400,85391019044.63571
1063,1626220800,84182205343.8022
1064,1626307200,82986601486.13545
1065,1626393600,81393643177.3462
1066,1626480000,80866831090.18378
1067,1626566400,81921961594.0684
1068,1626652800,80772624412.7825
1069,1626739200,78454573933.76253
1070,1626825600,78740305345.2602
1071,1626912000,82739256884.66614
1072,1626998400,83624417182.38068
1073,1627084800,85699741480.22108
1074,1627171200,87271876409.50262
1075,1627257600,88700629044.60583
1076,1627344000,90536625304.84222
1077,1627430400,91912570009.07788
1078,1627516800,92303469709.64923
1079,1627603200,93662751542.41425
1080,1627689600,95209460601.07419
1081,1627776000,96267979042.29369
1082,1627862400,95799178787.9436
1083,1627948800,95285132280.15463
1084,1628035200,95793684198.57939
1085,1628121600,99191864377.31528
1086,1628208000,101464383110.81996
1087,1628294400,104058813059.8209
1088,1628380800,106753954045.09941
1089,1628467200,105772986072.76183
1090,1628553600,108430508164.82591
1091,1628640000,108318860631.3105
1092,1628726400,108880055135.14255
1093,1628812800,109438098586.87634
1094,1628899200,113712266004.47961
1095,1628985600,113979124571.45992
1096,1629072000,114379125869.98984
1097,1629158400,111728756067.56381
1098,1629244800,110413011519.99185
1099,1629331200,112013761316.15126
1100,1629417600,115721166497.34773
1101,1629504000,118395055629.86664
1102,1629590400,117845402795.6217
1103,1629676800,119519853804.3753
1104,1629763200,119328885699.14043
1105,1629849600,117728579599.82239
1106,1629936000,117211037407.98306
1107,1630022400,116888007575.0234
1108,1630108800,120325004451.94702
1109,1630195200,119788860820.0319
1110,1630281600,119039604894.6188
1111,1630368000,119274523319.26654
1112,1630454400,124248433278.5649
1113,1630540800,130703410551.80917
1114,1630627200,131341043405.4767
1115,1630713600,133526897970.6601
1116,1630800000,134454066484.14894
1117,1630886400,136278673171.87996
1118,1630972800,130735138084.05675
1119,1631059200,123797363998.86012
1120,1631145600,125034509294.49529
1121,1631232000,124763754891.61517
1122,1631318400,122314393869.04234
1123,1631404800,127001442251.92844
1124,1631491200,128580703731.4454
1125,1631577600,127307646130.88377
1126,1631664000,131781897897.87326
1127,1631750400,133214753181.9042
1128,1631836800,131549100392.1741
1129,1631923200,130674473247.66312
1130,1632009600,131011923369.04341
1131,1632096000,123458806845.59947
1132,1632182400,114132595920.91508
1133,1632268800,116747161409.53583
1134,1632355200,122939720676.98598
1135,1632441600,122620162263.39043
1136,1632528000,119956383661.66466
1137,1632614400,120153544850.03307
1138,1632700800,121259393406.40347
1139,1632787200,117929860912.7332
1140,1632873600,116429640465.96896
1141,1632960000,119071679065.85727
1142,1633046400,124112159043.45004
1143,1633132800,129088327772.95174
1144,1633219200,131251976297.25763
1145,1633305600,131671388197.57475
1146,1633392000,132758792409.5792
1147,1633478400,134363029887.5214
1148,1633564800,135734931795.33156
1149,1633651200,138077273830.4202
1150,1633737600,138834928055.92157
1151,1633824000,139711959412.44116
1152,1633910400,136877921419.07329
1153,1633996800,139018166956.36096
1154,1634083200,140016133084.8065
1155,1634169600,143382928171.26514
1156,1634256000,146235081763.72565
1157,1634342400,148761234723.9699
1158,1634428800,149222609252.4305
1159,1634515200,149644374190.33804
1160,1634601600,147555500950.00183
1161,1634688000,150820472153.3222
1162,1634774400,158435147379.87756
1163,1634860800,155999794228.6227
1164,1634947200,154334622952.88336
1165,1635033600,158619094750.28116
1166,1635120000,157699261340.95657
1167,1635206400,161781151119.19016
1168,1635292800,160226154750.39804
1169,1635379200,154287531023.01083
1170,1635465600,161285605874.51666
1171,1635552000,158899724594.57196
1172,1635638400,156294064066.3068
1173,1635724800,158770404509.84592
1174,1635811200,160868484285.60397
1175,1635897600,166929350785.14078
1176,1635984000,169334388412.74252
1177,1636070400,169553957572.42056
1178,1636156800,168948658036.80902
1179,1636243200,171437569801.38388
1180,1636329600,176258249297.2263
1181,1636416000,179915936109.61716
1182,1636502400,178508870158.06146
1183,1636588800,173760454501.92706
1184,1636675200,176651582556.60474
1185,1636761600,175684026877.0292
1186,1636848000,177289773851.4738
1187,1636934400,177834197068.60107
1188,1637020800,174024683970.68954
1189,1637107200,166684861188.79803
1190,1637193600,169642845844.65475
1191,1637280000,161812458222.87973
1192,1637366400,171205121363.14267
1193,1637452800,175396232247.85687
1194,1637539200,173512250689.47345
1195,1637625600,168856566943.25415
1196,1637712000,174410810942.93256
1197,1637798400,173624038583.80582
1198,1637884800,178075702693.9327
1199,1637971200,165455281825.42288
1200,1638057600,167041573846.81302
1201,1638144000,173235346989.21323
1202,1638230400,176720123841.05045
1203,1638316800,180029982823.38162
1204,1638403200,180376728209.57913
1205,1638489600,178344275929.37598
1206,1638576000,170041602937.89453
1207,1638662400,163596359350.4215
1208,1638748800,162634840272.6189
1209,1638835200,167160481708.7141
1210,1638921600,168040407748.2812
1211,1639008000,171037463492.05133
1212,1639094400,162901012430.7855
1213,1639180800,157898449923.83185
1214,1639267200,161407432151.44525
1215,1639353600,163031588777.55423
1216,1639440000,153928514823.99194
1217,1639526400,156516546989.6475
1218,1639612800,161389242136.9203
1219,1639699200,160243811046.64966
1220,1639785600,159151672600.11728
1221,1639872000,163534583802.644
1222,1639958400,163227684162.90045
1223,1640044800,163236296564.72104
1224,1640131200,168710701036.0502
1225,1640217600,168540406721.06235
1226,1640304000,173795612248.13055
1227,1640390400,173075651945.0405
1228,1640476800,174617512201.05405
1229,1640563200,176108635317.15958
1230,1640649600,173098573005.9734
1231,1640736000,167280624073.32526
1232,1640822400,164274372357.05273
1233,1640908800,165752738353.95874
1234,1640995200,165574742311.51343
1235,1641081600,168923393107.38956
1236,1641168000,170285178961.6626
1237,1641254400,170260737183.98383
1238,1641340800,170193557109.5746
1239,1641427200,163601630209.18314
1240,1641513600,160868206335.50513
1241,1641600000,156076794339.05618
1242,1641686400,153126666073.8875
1243,1641772800,155101620664.41547
1244,1641859200,152736016702.8242
1245,1641945600,157479869141.80524
1246,1642032000,162012279026.30658
1247,1642118400,159637868152.98242
1248,1642204800,161157625791.0124
1249,1642291200,162648093209.5831
1250,1642377600,163172469172.2862
1251,1642464000,159046651946.01065
1252,1642550400,158319879492.1447
1253,1642636800,157433571295.16556
1254,1642723200,155079398537.3858
1255,1642809600,137759699127.84882
1256,1642896000,130726354991.3428
1257,1642982400,133867743301.69055
1258,1643068800,129915188388.04987
1259,1643155200,133489029079.39995
1260,1643241600,134444206423.71812
1261,1643328000,127476887215.37257
1262,1643414400,128413340819.34966
1263,1643500800,130229929811.68866
1264,1643587200,128502844157.87009
1265,1643673600,131230340004.4342
1266,1643760000,133970087901.22336
1267,1643846400,130194931914.38899
1268,1643932800,131891263746.34949
1269,1644019200,139703233413.5562
1270,1644105600,141915270006.5933
1271,1644192000,143878331481.6718
1272,1644278400,146240777384.00684
1273,1644364800,146203920137.25296
1274,1644451200,148618046965.27612
1275,1644537600,144713371120.63452
1276,1644624000,141072630659.64807
1277,1644710400,141037184072.62485
1278,1644796800,140351723659.8613
1279,1644883200,141316866383.58527
1280,1644969600,146830780909.53723
1281,1645056000,146009139055.66107
1282,1645142400,139690312575.74213
1283,1645228800,137788342446.62225
1284,1645315200,137118648809.63058
1285,1645401600,134146353910.31563
1286,1645488000,131264399510.00485
1287,1645574400,133122509683.66634
1288,1645660800,132652056393.37213
1289,1645747200,132726136737.45776
1290,1645833600,136624045427.27264
1291,1645920000,137766556811.35413
1292,1646006400,134092401054.29536
1293,1646092800,143589092442.318
1294,1646179200,144791597956.8561
1295,1646265600,145031398863.8509
1296,1646352000,140327145319.98575
1297,1646438400,135233018416.77525
1298,1646524800,137226733289.62334
1299,1646611200,133096812521.84099
1300,1646697600,133179612800.57703
1301,1646784000,135738786389.75928
1302,1646870400,140893461888.95566
1303,1646956800,137445147821.42044
1304,1647043200,136480186387.06918
1305,1647129600,136551254554.31854
1306,1647216000,134953742253.09015
1307,1647302400,137019158113.0894
1308,1647388800,137786063026.4318
1309,1647475200,142205000767.24942
1310,1647561600,142491198565.2262
1311,1647648000,146741521898.83795
1312,1647734400,146968870295.3874
1313,1647820800,145001925711.4063
1314,1647907200,149153254827.5872
1315,1647993600,150951234791.49646
1316,1648080000,152460265236.3777
1317,1648166400,153745526041.23743
1318,1648252800,152712198118.5929
1319,1648339200,154630000868.06134
1320,1648425600,158079497864.0775
1321,1648512000,159661252644.82718
1322,1648598400,162144939530.2849
1323,1648684800,163287119370.52216
1324,1648771200,159328192696.67484
1325,1648857600,163556745160.23706
1326,1648944000,163656849683.01636
1327,1649030400,164789539602.5232
1328,1649116800,164219272970.2887
1329,1649203200,160908124435.05814
1330,1649289600,154555981945.63818
1331,1649376000,156925821735.15826
1332,1649462400,154204913291.71027
1333,1649548800,156003302672.4413
1334,1649635200,154110260823.7082
1335,1649721600,146609482248.21185
1336,1649808000,148503758825.5112
1337,1649894400,150733464366.74673
1338,1649980800,148362470328.22864
1339,1650067200,149388054288.7417
1340,1650153600,149920251877.19507
1341,1650240000,147435062953.7841
1342,1650326400,151051943427.0598
1343,1650412800,152083786089.30762
1344,1650499200,151894938401.89197
1345,1650585600,149034674544.18616
1346,1650672000,148492294928.70834
1347,1650758400,147973905485.46436
1348,1650844800,147018735426.8936
1349,1650931200,150404338692.90283
1350,1651017600,144524166495.7647
1351,1651104000,146538731965.7644
1352,1651190400,146147623422.70117
1353,1651276800,142664159639.16708
1354,1651363200,137980335262.22107
1355,1651449600,140337839525.84683
1356,1651536000,140212736382.65244
1357,1651622400,140068235966.1068
1358,1651708800,144762340826.2134
1359,1651795200,138908818791.60196
1360,1651881600,137762878228.40915
1361,1651968000,132583442999.1365
1362,1652054400,127828457180.09358
1363,1652140800,111197548694.06415
1364,1652227200,108554528941.50435
1365,1652313600,91323295261.0119
1366,1652400000,79758850300.02937
1367,1652486400,80364372463.96635
1368,1652572800,80651811974.52484
1369,1652659200,82589499803.71777
1370,1652745600,79796905308.54933
1371,1652832000,81463574758.5142
1372,1652918400,77713509664.8746
1373,1653004800,79899635259.0721
1374,1653091200,78062182592.2391
1375,1653177600,78634689628.91876
1376,1653264000,81282742442.25523
1377,1653350400,80375089142.60461
1378,1653436800,80984035604.74753
1379,1653523200,81057001673.3127
1380,1653609600,77718112166.78743
1381,1653696000,76334691417.8884
1382,1653782400,77453433398.16576
1383,1653868800,77689376236.99529
1384,1653955200,81755176501.07938
1385,1654041600,81383284166.9135
1386,1654128000,78471546113.7406
1387,1654214400,79016279548.60211
1388,1654300800,77327928424.62175
1389,1654387200,76948786340.60571
1390,1654473600,77162431044.29524
1391,1654560000,77522788773.45734
1392,1654646400,77576985559.30511
1393,1654732800,77151052611.12508
1394,1654819200,76528405752.4978
1395,1654905600,73667033840.19177
1396,1654992000,70717096328.6305
1397,1655078400,67793007279.03819
1398,1655164800,59021220002.26309
1399,1655251200,57186702593.37311
1400,1655337600,56882374417.59192
1401,1655424000,53119197610.90554
1402,1655510400,53827310147.899
1403,1655596800,51017716070.879295
1404,1655683200,52915138292.29092
1405,1655769600,53612113762.40104
1406,1655856000,53949973799.897736
1407,1655942400,53414060181.35235
1408,1656028800,54987934432.8338
1409,1656115200,56202464567.90548
1410,1656201600,56369442591.11589
1411,1656288000,55516685450.70655
1412,1656374400,55072491928.300995
1413,1656460800,53959351276.48468
1414,1656547200,53222721491.273384
1415,1656633600,52756052614.337395
1416,1656720000,52671672027.43002
1417,1656806400,53750017934.89083
1418,1656892800,54040233693.7431
1419,1656979200,55497460247.94998
1420,1657065600,55701601674.4417
1421,1657152000,56553358302.13238
1422,1657238400,57130268079.67344
1423,1657324800,56941810661.082115
1424,1657411200,57045978410.82673
1425,1657497600,55847431553.44743
1426,1657584000,54195398018.7039
1427,1657670400,53018197318.98863
1428,1657756800,54165510795.91319
1429,1657843200,55357431659.27771
1430,1657929600,55886061886.25596
1431,1658016000,57238530276.052444
1432,1658102400,57056574283.82565
1433,1658188800,60449580077.24676
1434,1658275200,60647328027.39787
1435,1658361600,59931102476.83102
1436,1658448000,60715123326.90269
1437,1658534400,60614001513.960106
1438,1658620800,60671651166.8284
1439,1658707200,61274477778.2543
1440,1658793600,58423680018.31406
1441,1658880000,58388670674.857025
1442,1658966400,61302493331.00738
1443,1659052800,63032177248.38693
1444,1659139200,62572071941.77809
1445,1659225600,62650291456.03164
1446,1659312000,62333043071.40339
1447,1659398400,61751601684.29058
1448,1659484800,60695965692.87804
1449,1659571200,61407725299.5946
1450,1659657600,62185087036.87289
1451,1659744000,63284306923.307106
1452,1659830400,62711616769.99109
1453,1659916800,63847278445.39654
1454,1660003200,64161101389.26113
1455,1660089600,62397141352.676
1456,1660176000,65216198895.742874
1457,1660262400,64995397633.91081
1458,1660348800,65527580777.16773
1459,1660435200,65681363062.952866
1460,1660521600,64718359573.19183
1461,1660608000,64008084103.815636
1462,1660694400,64165096910.95424
1463,1660780800,63024510956.692276
1464,1660867200,62239464355.29347
1465,1660953600,59151040024.12108
1466,1661040000,58783836239.5499
1467,1661126400,59611905873.30849
1468,1661212800,59660353098.35685
1469,1661299200,59829876105.124985
1470,1661385600,60016099013.33444
1471,1661472000,60401043821.65838
1472,1661558400,57557521476.98765
1473,1661644800,57212237769.62908
1474,1661731200,56157507816.16084
1475,1661817600,57791830642.91912
1476,1661904000,57575526539.56875
1477,1661990400,57218837441.348656
1478,1662076800,57792947522.1523
1479,1662163200,57669313535.9933
1480,1662249600,57136696685.437454
1481,1662336000,57094840672.80707
1482,1662422400,57791473685.013885
1483,1662508800,55317821175.806625
1484,1662595200,56319523350.93027
1485,1662681600,56347117749.6573
1486,1662768000,57766980224.17151
1487,1662854400,58499106310.869774
1488,1662940800,57860920339.67859
1489,1663027200,57394821060.50766
1490,1663113600,54320818314.63905
1491,1663200000,53297955219.38797
1492,1663286400,52241095284.08262
1493,1663372800,52491806219.245636
1494,1663459200,53114109714.69237
1495,1663545600,51623115764.07733
1496,1663632000,51991196882.44336
1497,1663718400,51842900183.70721
1498,1663804800,50752659409.2288
1499,1663891200,53182691762.482475
1500,1663977600,53171967567.745544
1501,1664064000,52697468281.48126
1502,1664150400,52527385405.26997
1503,1664236800,53186656076.358574
1504,1664323200,53088639128.870544
1505,1664409600,53339631917.349754
1506,1664496000,53396013804.9745
1507,1664582400,53234268670.69746
1508,1664668800,53572760166.47022
1509,1664755200,53052123005.00159
1510,1664841600,53659941077.82614
1511,1664928000,54155595656.7389
1512,1665014400,54117601615.9014
1513,1665100800,53972593500.93364
1514,1665187200,53459966567.03576
1515,1665273600,53157422412.87312
1516,1665360000,53244835558.374855
1517,1665446400,52532975952.33126
1518,1665532800,52498069882.10807
1519,1665619200,52229015643.252464
1520,1665705600,51769679162.86989
1521,1665792000,51744644645.25351
1522,1665878400,51676438050.69832
1523,1665964800,52015182485.396286
1524,1666051200,52437024472.35895
1525,1666137600,52063795744.22492
1526,1666224000,51485814287.10213
1527,1666310400,50913007588.32463
1528,1666396800,50968284981.02468
1529,1666483200,51081164165.66437
1530,1666569600,51874261898.021835
1531,1666656000,51297281146.45163
1532,1666742400,52972584620.53008
1533,1666828800,54229691879.65224
1534,1666915200,53575705525.75801
1535,1667001600,54115850287.054054
1536,1667088000,54997754651.96052
1537,1667174400,54646233350.20834
1538,1667260800,54109641493.64257
1539,1667347200,53940050088.987495
1540,1667433600,53164400609.54087
1541,1667520000,53521993591.91036
1542,1667606400,55360217061.08317
1543,1667692800,55249187604.720764
1544,1667779200,54112614362.05914
1545,1667865600,51327354014.904945
1546,1667952000,48739826713.331505
1547,1668038400,43355172160.30882
1548,1668124800,45134449909.92757
1549,1668211200,44187929870.82112
1550,1668297600,43547474354.75436
1551,1668384000,42579124930.75002
1552,1668470400,42764599705.44931
1553,1668556800,43098289653.75467
1554,1668643200,42427989979.609985
1555,1668729600,42550222916.71451
1556,1668816000,42437732526.087555
1557,1668902400,42204942044.19133
1558,1668988800,40964746012.12553
1559,1669075200,40696924572.012215
1560,1669161600,40697190352.68777
1561,1669248000,41226370576.69429
1562,1669334400,40951629531.65303
1563,1669420800,40968141712.26886
1564,1669507200,41474055173.8446
1565,1669593600,41352716872.89603
1566,1669680000,40699341312.2066
1567,1669766400,41642920902.96129
1568,1669852800,42158229488.858284
1569,1669939200,42209123630.626
1570,1670025600,41741813853.64979
1571,1670112000,41730952210.73812
1572,1670198400,42347027677.378876
1573,1670284800,41829155824.49335
1574,1670371200,42222844429.10891
1575,1670457600,42197044514.787315
1576,1670544000,42356866280.92774
1577,1670630400,42329751513.25585
1578,1670716800,42550244269.12221
1579,1670803200,42061652024.5955
1580,1670889600,42027142199.66115
1581,1670976000,42199441029.575554
1582,1671062400,42107652808.823074
1583,1671148800,41415625666.08056
1584,1671235200,39578194738.63689
1585,1671321600,39876660307.094
1586,1671408000,39994066190.146065
1587,1671494400,39371830525.62907
1588,1671580800,39958927430.10518
1589,1671667200,39951158196.28359
1590,1671753600,39899117683.5131
1591,1671840000,39842242429.81784
1592,1671926400,39909026676.72033
1593,1672012800,39582195782.30926
1594,1672099200,39716911230.04065
1595,1672185600,39512196387.467766
1596,1672272000,39163887282.35238
1597,1672358400,39157772509.4772
1598,1672444800,39046308329.82071
1599,1672531200,38676856683.72603
1600,1672617600,38842344072.93082
1601,1672704000,39057126395.524445
1602,1672790400,39093540619.46358
1603,1672876800,39752712230.973305
1604,1672963200,39633024661.94613
1605,1673049600,39708873282.65942
1606,1673136000,39806873284.98414
1607,1673222400,40551832070.6319
1608,1673308800,40933221682.1873
1609,1673395200,41138844151.38225
1610,1673481600,42234830492.46745
1611,1673568000,42484298348.77754
1612,1673654400,44745509291.62659
1613,1673740800,44680359535.883286
1614,1673827200,45082896627.059296
1615,1673913600,45111244240.25091
1616,1674000000,45266103884.462845
1617,1674086400,44264818056.2644
1618,1674172800,44953289575.07199
1619,1674259200,47012932452.69145
1620,1674345600,46902657652.867455
1621,1674432000,46990998596.30911
1622,1674518400,47229976520.64879
1623,1674604800,46503393713.95633
1624,1674691200,47698399436.04059
1625,1674777600,47403925287.38984
1626,1674864000,47916005504.13805
1627,1674950400,47768212743.15768
1628,1675036800,48731351077.15682
1629,1675123200,47214547676.96184
1630,1675209600,47694875830.26085
1631,1675296000,49445511788.753204
1632,1675382400,48974638732.91281
1633,1675468800,49172153371.80877
1634,1675555200,49082698704.80274
1635,1675641600,48625844987.1641
1636,1675728000,48422635968.58287
1637,1675814400,49623631021.46996
1638,1675900800,49139310137.15916
1639,1675987200,47010827148.23207
1640,1676073600,46793614798.434326
1641,1676160000,47300990905.15008
1642,1676246400,47060651966.25266
1643,1676332800,46746247482.306854
1644,1676419200,47533184967.32885
1645,1676505600,50303086536.3259
1646,1676592000,49385604470.32717
1647,1676678400,50717205721.17268
1648,1676764800,51023296415.85139
1649,1676851200,50710701961.18887
1650,1676937600,51393367784.69872
1651,1677024000,50355386151.619064
1652,1677110400,50125364204.42978
1653,1677196800,50126954068.469315
1654,1677283200,49160666267.85651
1655,1677369600,48880174262.55218
1656,1677456000,49923035064.68896
1657,1677542400,50021438619.579094
1658,1677628800,49612059524.79515
1659,1677715200,50499374042.287575
1660,1677801600,50108341339.50847
1661,1677888000,48579432438.50826
1662,1677974400,48488518134.3725
1663,1678060800,48568252997.66432
1664,1678147200,48488622261.12141
1665,1678233600,48341347270.40269
1666,1678320000,47370616480.68576
1667,1678406400,45102082078.46833
1668,1678492800,44681530835.27211
1669,1678579200,42943701847.156685
1670,1678665600,46401078704.849976
1671,1678752000,47311779131.32176
1672,1678838400,47803510570.695915
1673,1678924800,46761690224.50031
1674,1679011200,46583713593.78074
1675,1679097600,49095788532.680534
1676,1679184000,48915424411.8363
1677,1679270400,48974959050.82651
1678,1679356800,49183782340.47063
1679,1679443200,50009467129.59442
1680,1679529600,49275160596.8942
1681,1679616000,50352706454.85368
1682,1679702400,49245646783.756065
